latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
42.355007,70.99706,3005.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),precipitation_sum (mm),wind_gusts_10m_max (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°)
2014-05-03,2,4.8,2.5,0.00,22.0,4.7,163
2014-05-04,3,5.4,3.3,0.00,22.7,4.3,156
2014-05-05,51,5.4,3.1,0.10,20.5,4.4,183
2014-05-06,51,5.2,3.5,0.90,19.4,4.0,177
2014-05-07,53,3.9,1.9,1.10,26.3,5.4,151
2014-05-08,3,5.3,3.1,0.00,26.6,5.0,150
2014-05-09,2,5.3,3.2,0.00,22.0,4.2,110
2014-05-10,71,2.2,-0.6,0.00,28.4,6.0,73
2014-05-11,71,-1.0,-4.0,0.10,37.1,8.3,53
2014-05-12,0,-0.4,-3.8,0.00,44.3,7.9,76
2014-05-13,0,2.1,-0.8,0.00,44.6,6.9,98
2014-05-14,1,4.2,1.4,0.00,38.2,6.3,84
2014-05-15,0,3.7,1.0,0.00,23.4,4.8,106
2014-05-16,0,3.3,0.7,0.00,25.9,5.4,123
2014-05-17,0,4.8,2.5,0.00,23.0,5.1,151
2014-05-18,53,4.9,2.8,1.70,26.3,5.2,196
2014-05-19,73,4.1,1.2,3.20,67.3,12.9,232
2014-05-20,71,0.9,-2.2,0.00,61.6,11.2,251
2014-05-21,73,-2.9,-6.3,4.50,53.3,10.1,283
2014-05-22,73,-0.4,-3.2,0.50,26.6,5.6,334
2014-05-23,71,1.8,-0.7,1.30,29.9,6.2,72
2014-05-24,53,4.7,2.8,2.10,28.1,4.0,167
2014-05-25,61,5.8,3.8,6.70,26.6,5.0,129
2014-05-26,61,6.3,4.1,9.40,24.5,5.2,198
2014-05-27,55,6.1,3.8,4.60,29.2,6.2,224
2014-05-28,61,6.4,3.7,8.60,50.4,6.8,193
2014-05-29,73,4.5,1.8,16.00,66.6,8.7,197
2014-05-30,73,2.8,0.4,10.40,69.8,8.7,230
2014-05-31,71,2.0,-0.4,1.30,35.6,5.4,342
2014-06-01,73,0.8,-2.0,3.00,37.8,6.1,250
2014-06-02,75,-1.6,-4.4,18.20,37.1,6.6,280
2014-06-03,73,-1.8,-4.5,1.70,27.0,5.4,99
2014-06-04,1,2.4,-0.1,0.00,23.4,4.7,157
2014-06-05,51,4.1,2.0,0.20,26.6,5.1,140
2014-06-06,61,5.5,3.4,21.50,30.6,5.6,215
2014-06-07,71,3.9,1.7,16.70,38.2,5.9,220
2014-06-08,73,3.9,1.5,10.70,42.5,6.6,241
2014-06-09,73,3.8,1.3,10.00,47.9,6.2,241
2014-06-10,73,6.1,4.0,9.50,29.2,5.1,208
2014-06-11,63,6.4,4.3,14.40,27.4,5.8,183
2014-06-12,63,7.9,6.1,12.80,30.2,5.2,202
2014-06-13,61,10.4,9.0,3.40,21.6,4.3,187
2014-06-14,63,10.7,9.0,20.30,54.7,9.8,213
2014-06-15,61,6.8,5.2,12.40,38.9,5.5,245
2014-06-16,51,8.6,7.0,0.90,34.9,7.4,85
2014-06-17,61,7.8,5.5,8.70,34.9,8.4,63
2014-06-18,53,8.0,5.5,2.20,46.8,9.7,52
2014-06-19,3,9.0,6.3,0.00,41.8,9.9,59
2014-06-20,2,9.8,7.0,0.00,43.2,10.0,50
2014-06-21,0,10.6,7.6,0.00,39.6,10.3,60
2014-06-22,51,10.6,7.9,0.20,38.9,7.6,50
2014-06-23,51,9.4,7.1,1.40,34.2,7.4,17
2014-06-24,1,9.1,7.2,0.00,38.5,8.9,345
2014-06-25,3,10.2,8.6,0.00,34.6,6.6,69
2014-06-26,61,11.1,9.9,2.90,28.1,5.0,105
2014-06-27,53,12.7,11.1,1.80,25.9,5.0,315
2014-06-28,61,11.7,10.4,7.40,32.4,5.4,242
2014-06-29,61,11.0,9.7,2.90,28.1,6.5,39
2014-06-30,1,13.0,11.9,0.00,32.4,6.8,80
2014-07-01,61,10.6,9.5,6.10,29.2,6.0,296
2014-07-02,51,8.2,7.0,0.90,36.7,6.6,313
2014-07-03,51,8.2,6.7,0.50,33.1,7.4,326
2014-07-04,61,6.7,4.9,8.80,33.5,6.4,284
2014-07-05,55,7.4,5.7,3.60,32.4,5.8,291
2014-07-06,61,8.1,6.5,3.30,30.6,5.1,307
2014-07-07,53,8.1,6.7,2.30,30.6,5.0,37
2014-07-08,51,9.3,7.7,0.90,31.3,6.6,66
2014-07-09,53,11.6,10.2,1.30,27.4,5.4,178
2014-07-10,63,12.1,10.4,6.60,33.8,4.7,206
2014-07-11,61,11.9,10.1,5.80,29.9,6.9,228
2014-07-12,63,10.2,8.5,13.10,37.1,6.7,214
2014-07-13,51,10.0,8.1,0.40,39.2,7.5,227
2014-07-14,51,9.7,7.5,0.40,40.7,8.0,234
2014-07-15,0,8.0,5.9,0.00,43.2,8.7,271
2014-07-16,51,7.2,5.6,1.10,33.8,5.7,334
2014-07-17,53,6.7,4.9,3.30,34.6,6.8,29
2014-07-18,53,7.3,5.6,5.90,31.7,4.9,250
2014-07-19,61,8.8,7.1,6.10,25.9,4.7,164
2014-07-20,61,9.2,6.9,7.70,32.8,6.2,212
2014-07-21,61,10.2,7.7,2.40,53.3,11.9,213
2014-07-22,55,13.0,11.7,2.70,40.0,8.0,227
2014-07-23,61,11.0,9.8,6.00,56.9,9.4,261
2014-07-24,51,9.2,7.9,1.20,40.7,6.4,289
2014-07-25,0,10.9,9.5,0.00,29.2,5.2,272
2014-07-26,51,11.5,10.0,0.10,30.6,6.3,278
2014-07-27,51,11.4,9.5,1.60,61.6,10.5,247
2014-07-28,63,7.1,4.8,19.80,102.6,13.8,231
2014-07-29,3,6.4,4.1,0.00,36.4,6.1,260
2014-07-30,51,6.5,4.6,0.60,33.5,6.4,302
2014-07-31,51,7.6,5.8,0.20,32.8,5.9,54
2014-08-01,51,8.2,6.3,0.70,35.3,6.3,60
2014-08-02,61,7.8,6.2,6.40,28.4,5.2,93
2014-08-03,61,7.4,5.4,17.40,29.2,5.1,211
2014-08-04,61,7.3,5.1,7.00,29.5,4.9,236
2014-08-05,61,8.6,6.8,3.20,28.8,4.3,99
2014-08-06,51,10.6,8.9,0.40,32.8,6.3,68
2014-08-07,51,10.5,9.1,0.60,35.6,7.0,52
2014-08-08,53,9.5,8.0,4.20,31.7,5.7,83
2014-08-09,53,10.2,8.9,1.30,31.0,6.5,89
2014-08-10,53,10.4,9.1,2.30,28.8,5.4,98
2014-08-11,53,11.0,9.7,2.40,26.6,4.4,103
2014-08-12,53,10.3,8.9,2.40,28.8,5.1,49
2014-08-13,61,10.7,8.5,2.80,38.9,6.6,223
2014-08-14,61,8.7,6.6,13.60,53.6,10.6,228
2014-08-15,71,5.4,3.5,12.90,42.8,7.0,257
2014-08-16,73,3.8,1.7,11.60,32.0,4.7,254
2014-08-17,71,5.2,3.1,7.10,30.2,5.9,74
2014-08-18,51,8.1,6.0,0.30,31.3,6.7,48
2014-08-19,0,10.0,7.9,0.00,33.8,6.8,74
2014-08-20,3,11.3,9.9,0.00,34.6,6.6,94
2014-08-21,51,12.4,11.0,0.60,31.0,5.6,99
2014-08-22,53,12.8,11.4,1.80,27.0,5.8,117
2014-08-23,61,12.3,10.8,2.70,25.6,5.1,256
2014-08-24,63,11.7,10.0,6.80,26.6,4.0,199
2014-08-25,63,10.4,8.7,5.70,31.0,5.8,240
2014-08-26,51,9.1,7.4,0.10,38.9,8.1,348
2014-08-27,2,9.9,8.2,0.00,31.0,6.9,82
2014-08-28,51,10.1,8.8,0.80,29.2,5.2,0
2014-08-29,2,10.4,8.9,0.00,31.3,6.2,82
2014-08-30,0,12.3,10.7,0.00,28.1,5.6,66
2014-08-31,2,11.9,10.3,0.00,29.9,5.6,288
2014-09-01,51,10.6,8.9,0.70,29.5,5.8,335
2014-09-02,53,7.8,6.1,2.80,32.8,5.2,245
2014-09-03,61,6.0,4.0,14.50,36.0,4.9,243
2014-09-04,51,5.9,3.6,0.70,32.0,6.2,273
2014-09-05,1,7.0,4.7,0.00,33.5,6.0,212
2014-09-06,71,4.3,1.2,0.80,43.9,9.0,230
2014-09-07,0,6.1,3.6,0.00,26.3,5.1,185
2014-09-08,51,6.1,3.5,1.40,37.8,7.5,249
2014-09-09,51,6.0,3.3,0.10,32.0,7.2,258
2014-09-10,3,5.6,3.3,0.00,30.6,5.7,272
2014-09-11,3,4.4,1.9,0.00,28.4,5.8,38
2014-09-12,51,4.4,2.1,0.20,32.8,5.8,63
2014-09-13,1,5.1,2.5,0.00,29.2,5.9,141
2014-09-14,73,5.9,3.1,1.70,32.4,6.2,233
2014-09-15,73,2.3,-0.6,12.20,63.7,7.6,220
2014-09-16,1,5.3,2.4,0.00,39.2,6.9,219
2014-09-17,61,7.7,4.8,5.10,63.0,9.4,207
2014-09-18,63,4.6,1.8,14.10,91.1,11.6,211
2014-09-19,71,0.0,-3.0,1.30,51.8,6.7,258
2014-09-20,1,1.8,-1.2,0.00,25.9,4.7,209
2014-09-21,3,3.6,0.5,0.00,27.7,4.7,212
2014-09-22,53,5.1,2.3,8.50,48.6,7.6,228
2014-09-23,61,5.1,2.4,13.20,49.7,9.4,224
2014-09-24,73,4.4,2.0,19.30,52.9,7.4,208
2014-09-25,3,5.4,2.8,0.00,28.8,4.8,218
2014-09-26,53,6.9,4.1,3.30,57.6,7.2,200
2014-09-27,73,2.9,-0.2,7.40,67.3,8.8,196
2014-09-28,71,2.3,-1.3,0.40,56.5,11.4,217
2014-09-29,1,4.2,0.9,0.00,42.5,7.7,215
2014-09-30,75,5.2,2.2,29.00,94.0,10.8,210
2014-10-01,75,2.1,-0.7,25.50,71.3,6.3,206
2014-10-02,73,1.4,-1.4,9.30,61.2,6.6,200
2014-10-03,75,1.7,-1.2,15.30,68.0,7.6,209
2014-10-04,3,-1.6,-5.2,0.00,45.4,5.6,203
2014-10-05,73,0.0,-3.1,5.00,49.3,6.2,194
2014-10-06,73,0.6,-2.6,8.90,64.8,6.6,201
2014-10-07,75,-1.1,-4.3,19.80,53.6,5.8,217
2014-10-08,73,-10.5,-14.5,0.90,49.3,5.9,215
2014-10-09,0,-8.8,-13.0,0.00,29.2,5.0,176
2014-10-10,2,-5.4,-9.8,0.00,24.1,5.4,182
2014-10-11,3,-5.0,-9.2,0.00,23.0,5.1,186
2014-10-12,0,-4.8,-8.7,0.00,22.7,4.7,189
2014-10-13,0,-3.4,-7.2,0.00,23.4,5.1,180
2014-10-14,0,-1.6,-5.5,0.00,19.8,4.3,184
2014-10-15,0,-1.8,-5.6,0.00,19.1,4.3,189
2014-10-16,0,-1.5,-5.1,0.00,23.0,5.1,187
2014-10-17,51,-0.4,-3.9,0.10,29.9,5.4,184
2014-10-18,75,0.6,-2.7,9.10,60.8,6.9,184
2014-10-19,75,-0.7,-4.0,7.40,60.5,6.5,187
2014-10-20,75,0.8,-2.3,17.40,73.8,7.3,188
2014-10-21,75,-0.9,-4.1,6.70,50.0,6.5,192
2014-10-22,73,1.6,-1.3,7.90,70.9,6.2,186
2014-10-23,73,0.1,-2.8,6.70,47.9,4.7,196
2014-10-24,3,-1.6,-4.9,0.00,36.0,5.1,185
2014-10-25,73,-2.0,-5.7,1.50,63.7,7.2,184
2014-10-26,75,-4.0,-7.6,22.20,68.0,8.1,210
2014-10-27,3,-10.7,-14.8,0.00,32.4,4.7,200
2014-10-28,3,-12.4,-16.6,0.00,25.9,4.7,184
2014-10-29,1,-12.1,-16.5,0.00,25.6,4.7,187
2014-10-30,1,-9.4,-13.8,0.00,23.8,5.0,182
2014-10-31,3,-4.5,-9.1,0.00,25.6,5.8,184
2014-11-01,3,-5.2,-9.7,0.00,32.8,5.8,183
2014-11-02,73,-4.6,-8.4,5.40,51.1,5.2,185
2014-11-03,75,-3.4,-6.7,7.20,41.0,4.8,185
2014-11-04,71,-5.0,-8.8,0.00,31.0,5.1,181
2014-11-05,71,-3.7,-7.3,1.10,33.8,5.4,177
2014-11-06,75,-6.2,-9.6,10.60,25.6,4.2,188
2014-11-07,73,-9.3,-13.0,7.60,23.0,3.4,234
2014-11-08,73,-14.5,-18.6,6.50,22.0,5.4,192
2014-11-09,71,-13.9,-18.4,0.90,37.8,5.4,195
2014-11-10,71,-11.5,-15.8,0.00,36.7,5.8,192
2014-11-11,0,-8.4,-13.0,0.00,30.2,5.5,190
2014-11-12,2,-9.9,-14.3,0.00,38.9,5.2,200
2014-11-13,0,-9.5,-14.2,0.00,29.5,5.4,187
2014-11-14,71,-10.8,-15.3,0.00,22.3,4.4,184
2014-11-15,3,-12.3,-16.9,0.00,27.7,5.8,183
2014-11-16,3,-10.7,-15.3,0.00,40.0,5.8,186
2014-11-17,75,-8.9,-13.3,12.10,63.0,8.1,193
2014-11-18,75,-6.8,-10.4,15.80,47.5,4.5,197
2014-11-19,73,-5.7,-9.2,15.80,35.6,4.2,207
2014-11-20,73,-7.3,-10.9,5.30,28.8,4.4,211
2014-11-21,71,-11.0,-14.9,1.10,24.8,4.7,197
2014-11-22,1,-13.2,-17.7,0.00,32.0,6.1,184
2014-11-23,75,-8.6,-13.1,11.50,87.5,8.4,187
2014-11-24,75,-8.8,-13.0,9.30,73.4,8.5,205
2014-11-25,73,-12.7,-17.2,3.10,51.5,5.4,211
2014-11-26,73,-8.9,-13.6,1.50,33.8,5.1,193
2014-11-27,73,-11.6,-15.6,6.60,35.3,4.1,203
2014-11-28,1,-12.2,-16.5,0.00,25.9,5.1,187
2014-11-29,71,-15.3,-19.8,0.00,40.7,6.2,186
2014-11-30,71,-13.4,-17.7,0.60,42.5,5.5,189
2014-12-01,73,-14.0,-18.5,4.20,52.2,7.2,185
2014-12-02,73,-11.4,-16.1,3.50,73.4,7.6,182
2014-12-03,75,-12.2,-16.7,10.60,70.9,7.6,191
2014-12-04,73,-15.9,-20.6,1.10,55.1,7.1,199
2014-12-05,3,-14.0,-18.9,0.00,52.9,6.5,184
2014-12-06,73,-13.3,-18.2,9.60,72.7,9.1,190
2014-12-07,71,-23.2,-28.2,0.60,77.4,9.5,202
2014-12-08,0,-13.8,-18.4,0.00,29.2,5.1,176
2014-12-09,0,-11.7,-16.4,0.00,26.3,5.4,174
2014-12-10,2,-10.8,-15.6,0.00,21.2,5.4,186
2014-12-11,2,-11.5,-16.3,0.00,19.1,4.7,186
2014-12-12,1,-12.4,-17.0,0.00,22.0,5.1,187
2014-12-13,0,-12.2,-16.9,0.00,23.4,5.4,181
2014-12-14,0,-11.8,-16.6,0.00,24.8,5.8,189
2014-12-15,1,-9.7,-14.5,0.00,22.7,5.4,185
2014-12-16,3,-6.8,-11.5,0.00,25.6,5.1,187
2014-12-17,71,-7.6,-12.2,0.70,32.0,4.7,187
2014-12-18,71,-9.3,-13.4,0.50,31.3,4.4,186
2014-12-19,73,-11.3,-15.4,2.20,36.7,5.1,186
2014-12-20,73,-10.8,-14.9,3.10,40.7,5.1,184
2014-12-21,73,-10.4,-14.4,5.40,25.6,4.3,184
2014-12-22,71,-11.3,-15.4,0.20,23.0,4.3,183
2014-12-23,71,-11.1,-15.3,0.80,36.0,5.8,183
2014-12-24,73,-11.8,-16.1,3.40,44.6,5.8,184
2014-12-25,75,-11.9,-16.5,9.30,84.6,8.1,193
2014-12-26,3,-11.7,-16.4,0.00,50.0,6.3,185
2014-12-27,3,-8.8,-13.6,0.00,28.8,5.4,184
2014-12-28,3,-7.3,-12.0,0.00,27.7,5.1,186
2014-12-29,73,-9.5,-14.1,2.80,34.6,5.4,184
2014-12-30,73,-10.4,-14.5,2.40,23.4,4.7,180
2014-12-31,3,-11.2,-15.8,0.00,45.4,6.2,184
2015-01-01,73,-12.2,-16.9,0.40,64.4,7.8,188
2015-01-02,75,-11.5,-15.9,16.80,59.4,7.2,193
2015-01-03,71,-12.8,-17.1,0.30,44.6,5.8,187
2015-01-04,73,-12.8,-17.2,7.40,58.3,6.0,183
2015-01-05,71,-13.5,-17.9,0.10,46.8,5.4,185
2015-01-06,71,-14.8,-19.4,0.00,38.2,7.2,183
2015-01-07,1,-8.5,-13.3,0.00,38.9,6.1,183
2015-01-08,73,-8.2,-13.0,3.40,73.1,7.6,181
2015-01-09,73,-11.1,-15.4,8.40,68.0,6.5,187
2015-01-10,73,-11.1,-15.4,5.00,52.6,6.1,182
2015-01-11,75,-10.0,-14.2,13.20,45.7,6.2,191
2015-01-12,3,-11.9,-16.1,0.00,39.2,5.4,187
2015-01-13,3,-10.4,-14.9,0.00,26.6,5.1,182
2015-01-14,73,-12.7,-17.2,3.80,59.4,6.9,194
2015-01-15,1,-14.5,-19.1,0.00,54.0,6.0,191
2015-01-16,3,-9.2,-14.0,0.00,25.9,6.1,182
2015-01-17,71,-9.2,-13.8,0.00,54.7,6.2,184
2015-01-18,71,-10.8,-14.9,1.80,34.9,4.7,180
2015-01-19,73,-10.7,-14.7,2.90,32.4,4.7,180
2015-01-20,73,-11.9,-16.2,6.20,57.6,7.0,190
2015-01-21,71,-12.4,-16.8,1.10,32.0,4.7,186
2015-01-22,71,-13.6,-17.9,0.60,43.2,5.9,194
2015-01-23,73,-14.2,-18.6,9.00,46.4,6.3,196
2015-01-24,73,-16.7,-21.2,4.60,38.9,5.3,203
2015-01-25,3,-20.3,-24.9,0.00,39.6,5.2,193
2015-01-26,3,-22.5,-27.1,0.00,29.5,5.4,189
2015-01-27,0,-18.8,-23.4,0.00,22.7,4.7,183
2015-01-28,3,-15.6,-20.3,0.00,20.9,4.4,185
2015-01-29,71,-17.8,-22.4,0.00,41.0,5.5,185
2015-01-30,73,-14.6,-19.1,7.80,52.9,5.9,190
2015-01-31,71,-15.0,-19.4,0.10,39.6,6.1,186
2015-02-01,73,-14.5,-18.7,2.20,35.3,6.1,183
2015-02-02,1,-16.4,-20.9,0.00,32.4,5.4,178
2015-02-03,0,-16.8,-21.4,0.00,32.0,5.4,183
2015-02-04,0,-14.5,-19.3,0.00,45.7,6.2,192
2015-02-05,71,-9.0,-13.4,0.00,40.7,5.9,190
2015-02-06,71,-11.0,-15.2,0.00,36.4,5.4,184
2015-02-07,3,-11.8,-16.0,0.00,33.8,6.5,184
2015-02-08,3,-11.2,-15.9,0.00,51.1,6.5,182
2015-02-09,73,-8.4,-12.6,6.70,52.2,6.8,183
2015-02-10,73,-6.9,-10.8,7.10,50.0,5.4,183
2015-02-11,75,-5.8,-9.7,26.60,64.8,6.5,184
2015-02-12,75,-7.8,-11.6,20.10,61.6,5.4,211
2015-02-13,3,-8.9,-13.3,0.00,22.3,5.1,181
2015-02-14,75,-9.4,-13.6,6.10,54.0,5.4,185
2015-02-15,75,-7.7,-11.4,12.00,51.1,5.1,189
2015-02-16,73,-9.8,-13.8,10.40,51.1,5.5,199
2015-02-17,71,-12.3,-16.5,0.10,45.0,5.6,203
2015-02-18,3,-13.6,-17.8,0.00,24.5,4.7,181
2015-02-19,71,-13.3,-17.7,0.00,32.4,5.1,183
2015-02-20,73,-10.9,-15.1,3.80,54.7,5.4,183
2015-02-21,73,-7.5,-11.2,9.50,60.5,5.1,184
2015-02-22,75,-5.1,-8.6,10.00,41.4,4.7,187
2015-02-23,71,-3.4,-6.8,0.20,22.7,4.7,178
2015-02-24,71,-4.6,-7.8,0.20,22.3,3.4,108
2015-02-25,71,-7.6,-11.3,0.10,38.5,5.4,65
2015-02-26,2,-10.3,-14.1,0.00,24.8,4.6,105
2015-02-27,2,-11.2,-15.2,0.00,18.7,4.0,169
2015-02-28,0,-10.8,-14.8,0.00,21.2,4.7,176
2015-03-01,3,-10.5,-14.7,0.00,26.3,5.1,179
2015-03-02,3,-9.3,-13.4,0.00,21.2,4.3,185
2015-03-03,3,-10.1,-14.0,0.00,22.7,4.3,185
2015-03-04,3,-10.0,-13.9,0.00,20.9,4.3,190
2015-03-05,71,-10.1,-14.1,0.20,23.4,4.7,182
2015-03-06,73,-9.6,-13.6,2.40,28.4,4.3,181
2015-03-07,71,-9.5,-13.1,1.30,20.2,3.1,139
2015-03-08,71,-10.3,-14.4,0.10,39.2,6.1,189
2015-03-09,73,-8.7,-12.8,14.00,45.7,6.9,180
2015-03-10,73,-11.2,-15.5,11.10,52.2,6.2,205
2015-03-11,71,-12.1,-16.2,0.30,43.2,5.9,201
2015-03-12,0,-8.6,-12.8,0.00,25.2,5.1,184
2015-03-13,3,-7.0,-11.3,0.00,44.3,6.2,187
2015-03-14,3,-7.4,-11.7,0.00,56.5,6.2,209
2015-03-15,71,-12.2,-16.4,0.50,53.3,5.7,201
2015-03-16,2,-9.1,-13.3,0.00,23.4,5.1,185
2015-03-17,73,-9.4,-13.2,1.30,31.0,4.7,190
2015-03-18,0,-9.2,-13.0,0.00,25.9,5.4,183
2015-03-19,75,-7.4,-11.1,10.00,42.8,5.4,183
2015-03-20,75,-8.3,-12.2,12.70,43.2,6.2,194
2015-03-21,73,-5.5,-9.3,5.30,50.0,6.2,188
2015-03-22,73,-2.5,-6.0,9.20,58.3,6.1,182
2015-03-23,73,-0.5,-4.1,6.80,70.6,7.2,184
2015-03-24,75,-6.8,-10.9,6.30,71.6,9.6,191
2015-03-25,71,-6.7,-10.5,0.10,41.4,5.8,196
2015-03-26,73,-3.5,-7.0,0.80,56.9,5.8,178
2015-03-27,73,-4.6,-8.2,6.20,70.2,6.4,201
2015-03-28,71,-7.0,-10.8,0.60,56.9,7.4,213
2015-03-29,73,-12.9,-17.5,7.70,68.8,9.0,229
2015-03-30,71,-17.9,-22.4,0.00,62.3,6.2,225
2015-03-31,73,-10.4,-14.2,3.80,39.2,5.1,170
2015-04-01,73,-8.0,-11.6,7.30,38.9,5.1,195
2015-04-02,73,-8.9,-12.7,0.80,37.4,5.1,183
2015-04-03,73,-7.2,-10.7,2.60,34.6,5.4,190
2015-04-04,73,-6.5,-10.1,2.90,30.6,4.7,192
2015-04-05,3,-3.9,-7.2,0.00,21.6,4.7,183
2015-04-06,73,-4.1,-7.2,2.50,26.3,4.4,187
2015-04-07,73,-4.1,-7.3,0.90,25.6,4.0,190
2015-04-08,71,-4.7,-8.0,0.00,28.1,4.3,168
2015-04-09,0,-1.8,-5.3,0.00,28.1,5.4,177
2015-04-10,0,0.3,-3.3,0.00,25.6,5.4,179
2015-04-11,2,0.9,-2.7,0.00,22.3,5.4,185
2015-04-12,3,-0.1,-3.5,0.00,33.1,5.8,184
2015-04-13,71,1.2,-1.9,0.60,45.0,6.2,183
2015-04-14,73,1.1,-1.7,5.80,80.6,7.2,187
2015-04-15,75,-2.4,-5.9,10.10,70.6,7.0,195
2015-04-16,71,-5.1,-8.6,0.00,47.9,6.4,197
2015-04-17,75,-2.9,-6.3,10.40,63.7,5.8,196
2015-04-18,73,-3.5,-6.6,2.90,22.3,4.0,174
2015-04-19,3,-2.2,-5.1,0.00,24.1,4.4,169
2015-04-20,71,-2.0,-5.2,0.00,25.9,4.4,181
2015-04-21,3,0.2,-2.9,0.00,28.1,5.1,182
2015-04-22,2,2.9,0.0,0.00,23.0,5.1,179
2015-04-23,71,3.7,0.7,4.70,50.8,6.2,183
2015-04-24,73,2.1,-0.8,3.80,52.6,5.8,182
2015-04-25,51,3.5,0.9,1.40,61.9,6.8,177
2015-04-26,75,-2.4,-6.0,10.90,64.1,8.1,198
2015-04-27,73,-3.6,-6.5,1.30,22.7,4.7,196
2015-04-28,3,-1.0,-3.8,0.00,21.6,4.3,164
2015-04-29,3,0.0,-2.7,0.00,22.7,4.3,136
2015-04-30,73,0.1,-2.5,5.20,18.4,4.8,122
2015-05-01,73,-1.3,-4.1,8.90,19.8,4.0,203
2015-05-02,73,-0.6,-3.0,1.30,20.2,4.3,192
2015-05-03,3,1.9,-0.6,0.00,22.3,4.7,169
2015-05-04,71,2.9,-0.0,6.00,61.6,6.8,193
2015-05-05,51,3.7,1.3,0.20,60.5,5.8,193
2015-05-06,71,4.4,1.9,3.30,44.6,5.4,188
2015-05-07,53,3.8,1.7,4.10,47.5,5.8,185
2015-05-08,75,3.9,1.8,12.30,52.6,7.2,189
2015-05-09,3,1.6,-1.2,0.00,41.0,5.1,178
2015-05-10,3,4.1,1.8,0.00,23.4,4.7,178
2015-05-11,51,3.2,0.8,0.10,19.8,2.3,153
2015-05-12,51,2.1,0.0,0.20,20.5,4.3,159
2015-05-13,75,0.6,-2.0,7.30,27.7,5.8,199
2015-05-14,53,3.5,1.4,3.10,29.9,5.1,190
2015-05-15,51,4.5,2.3,1.10,49.3,6.5,177
2015-05-16,71,2.2,-0.7,6.40,67.3,9.0,191
2015-05-17,73,-0.5,-3.2,3.20,25.2,4.4,200
2015-05-18,71,1.5,-1.1,0.70,28.8,5.5,200
2015-05-19,73,0.6,-2.2,4.40,39.2,5.8,199
2015-05-20,51,3.5,0.9,1.10,49.0,7.2,199
2015-05-21,73,1.7,-1.3,11.80,68.0,10.2,206
2015-05-22,73,-0.9,-3.9,8.10,55.4,6.4,218
2015-05-23,75,-2.0,-5.4,9.20,55.4,6.4,197
2015-05-24,73,-1.3,-3.9,1.10,24.8,4.5,78
2015-05-25,2,0.1,-2.4,0.00,29.2,7.3,31
2015-05-26,71,2.3,0.0,0.80,24.5,5.9,64
2015-05-27,71,3.2,0.9,2.80,26.3,5.2,76
2015-05-28,71,4.5,2.4,3.50,28.8,5.8,113
2015-05-29,71,5.6,3.7,7.70,27.0,4.3,197
2015-05-30,61,6.1,3.7,6.00,29.2,5.4,19
2015-05-31,51,5.9,3.3,0.40,34.6,9.0,12
2015-06-01,51,5.9,3.6,1.00,32.0,7.6,12
2015-06-02,51,6.9,4.6,0.40,32.8,7.6,69
2015-06-03,51,7.9,5.8,0.60,29.5,6.8,48
2015-06-04,63,7.9,6.2,7.50,27.0,4.5,282
2015-06-05,55,8.6,6.7,2.80,27.4,5.2,280
2015-06-06,61,8.5,6.5,8.70,33.8,5.8,207
2015-06-07,53,8.8,6.9,2.80,33.8,6.1,210
2015-06-08,71,6.6,4.4,18.60,57.2,9.9,239
2015-06-09,1,5.0,2.5,0.00,33.1,6.2,30
2015-06-10,0,9.0,7.1,0.00,33.8,7.1,78
2015-06-11,61,9.6,7.7,4.80,27.0,4.9,218
2015-06-12,63,9.1,6.6,4.70,36.7,7.6,221
2015-06-13,61,8.4,5.7,10.20,59.4,8.4,211
2015-06-14,61,5.0,2.8,10.10,60.8,7.0,243
2015-06-15,71,4.8,2.8,4.10,32.4,6.7,358
2015-06-16,51,6.6,4.7,0.20,33.1,5.9,64
2015-06-17,2,9.1,7.2,0.00,34.2,7.1,78
2015-06-18,2,11.3,9.7,0.00,27.0,4.7,153
2015-06-19,63,10.4,8.7,8.60,35.6,5.7,221
2015-06-20,63,9.4,7.5,11.30,33.5,5.4,222
2015-06-21,51,9.3,7.3,1.60,30.6,5.6,308
2015-06-22,63,8.4,6.8,8.00,28.8,4.0,172
2015-06-23,63,7.6,5.8,15.30,28.4,4.7,204
2015-06-24,61,7.4,5.7,11.50,27.7,4.3,184
2015-06-25,61,7.5,5.8,9.80,24.1,4.2,232
2015-06-26,61,7.4,5.7,11.40,28.8,4.0,212
2015-06-27,61,8.1,6.6,8.40,29.2,3.7,207
2015-06-28,63,9.4,8.0,11.80,28.8,5.4,279
2015-06-29,63,11.1,9.6,9.90,30.2,6.5,17
2015-06-30,53,12.1,10.5,3.10,35.3,7.2,27
2015-07-01,51,12.7,10.3,0.20,38.5,9.3,39
2015-07-02,51,13.0,11.5,0.90,31.7,6.8,355
2015-07-03,51,13.2,12.1,0.20,38.9,8.2,268
2015-07-04,53,12.8,11.6,1.70,58.7,9.3,269
2015-07-05,51,8.7,7.1,0.60,50.4,10.1,288
2015-07-06,2,9.4,8.1,0.00,31.0,6.2,44
2015-07-07,51,11.4,10.5,0.10,27.7,4.6,269
